,id,age,gender,stem,img_path,label
11229,003766,38,male,incorrect_mask,../input/data/train/images/003766_male_Asian_38/incorrect_mask.jpg,7
11230,003766,38,male,mask2,../input/data/train/images/003766_male_Asian_38/mask2.jpg,1
11231,003766,38,male,normal,../input/data/train/images/003766_male_Asian_38/normal.jpg,13
11232,003766,38,male,mask5,../input/data/train/images/003766_male_Asian_38/mask5.jpg,1
11233,003766,38,male,mask1,../input/data/train/images/003766_male_Asian_38/mask1.jpg,1
11234,003766,38,male,mask4,../input/data/train/images/003766_male_Asian_38/mask4.jpg,1
11235,003767,52,female,mask3,../input/data/train/images/003767_female_Asian_52/mask3.jpg,4
11236,003767,52,female,incorrect_mask,../input/data/train/images/003767_female_Asian_52/incorrect_mask.jpg,10
11237,003767,52,female,mask2,../input/data/train/images/003767_female_Asian_52/mask2.jpg,4
11238,003767,52,female,normal,../input/data/train/images/003767_female_Asian_52/normal.jpg,16
11239,003767,52,female,mask5,../input/data/train/images/003767_female_Asian_52/mask5.jpg,4
11240,003767,52,female,mask1,../input/data/train/images/003767_female_Asian_52/mask1.jpg,4
11241,003767,52,female,mask4,../input/data/train/images/003767_female_Asian_52/mask4.jpg,4
11242,003768,50,female,mask3,../input/data/train/images/003768_female_Asian_50/mask3.jpg,4
11243,003768,50,female,incorrect_mask,../input/data/train/images/003768_female_Asian_50/incorrect_mask.jpg,10
11244,003768,50,female,mask2,../input/data/train/images/003768_female_Asian_50/mask2.jpg,4
11245,003768,50,female,normal,../input/data/train/images/003768_female_Asian_50/normal.jpg,16
11246,003768,50,female,mask5,../input/data/train/images/003768_female_Asian_50/mask5.jpg,4
11247,003768,50,female,mask1,../input/data/train/images/003768_female_Asian_50/mask1.jpg,4
11248,003768,50,female,mask4,../input/data/train/images/003768_female_Asian_50/mask4.jpg,4
11249,003769,60,female,mask3,../input/data/train/images/003769_female_Asian_60/mask3.jpg,5
11250,003769,60,female,incorrect_mask,../input/data/train/images/003769_female_Asian_60/incorrect_mask.jpg,11
11251,003769,60,female,mask2,../input/data/train/images/003769_female_Asian_60/mask2.jpg,5
11252,003769,60,female,normal,../input/data/train/images/003769_female_Asian_60/normal.jpg,17
11253,003769,60,female,mask5,../input/data/train/images/003769_female_Asian_60/mask5.jpg,5
11254,003769,60,female,mask1,../input/data/train/images/003769_female_Asian_60/mask1.jpg,5
11255,003769,60,female,mask4,../input/data/train/images/003769_female_Asian_60/mask4.jpg,5
11256,003771,55,male,mask3,../input/data/train/images/003771_male_Asian_55/mask3.jpg,1
11257,003771,55,male,incorrect_mask,../input/data/train/images/003771_male_Asian_55/incorrect_mask.jpg,7
11258,003771,55,male,mask2,../input/data/train/images/003771_male_Asian_55/mask2.jpg,1
11259,003771,55,male,normal,../input/data/train/images/003771_male_Asian_55/normal.jpg,13
11260,003771,55,male,mask5,../input/data/train/images/003771_male_Asian_55/mask5.jpg,1
11261,003771,55,male,mask1,../input/data/train/images/003771_male_Asian_55/mask1.jpg,1
11262,003771,55,male,mask4,../input/data/train/images/003771_male_Asian_55/mask4.jpg,1
11263,003772,60,female,mask3,../input/data/train/images/003772_female_Asian_60/mask3.jpg,5
11264,003772,60,female,incorrect_mask,../input/data/train/images/003772_female_Asian_60/incorrect_mask.jpg,11
11265,003772,60,female,mask2,../input/data/train/images/003772_female_Asian_60/mask2.jpg,5
11266,003772,60,female,normal,../input/data/train/images/003772_female_Asian_60/normal.jpg,17
11267,003772,60,female,mask5,../input/data/train/images/003772_female_Asian_60/mask5.jpg,5
11268,003772,60,female,mask1,../input/data/train/images/003772_female_Asian_60/mask1.jpg,5
11269,003772,60,female,mask4,../input/data/train/images/003772_female_Asian_60/mask4.jpg,5
11270,003773,50,female,mask3,../input/data/train/images/003773_female_Asian_50/mask3.jpg,4
11271,003773,50,female,incorrect_mask,../input/data/train/images/003773_female_Asian_50/incorrect_mask.jpg,10
11272,003773,50,female,mask2,../input/data/train/images/003773_female_Asian_50/mask2.jpg,4
11273,003773,50,female,normal,../input/data/train/images/003773_female_Asian_50/normal.jpg,16
11274,003773,50,female,mask5,../input/data/train/images/003773_female_Asian_50/mask5.jpg,4
11275,003773,50,female,mask1,../input/data/train/images/003773_female_Asian_50/mask1.jpg,4
11276,003773,50,female,mask4,../input/data/train/images/003773_female_Asian_50/mask4.jpg,4
11277,003774,30,female,mask3,../input/data/train/images/003774_female_Asian_30/mask3.jpg,4
11278,003774,30,female,incorrect_mask,../input/data/train/images/003774_female_Asian_30/incorrect_mask.jpg,10
11279,003774,30,female,mask2,../input/data/train/images/003774_female_Asian_30/mask2.jpg,4
11280,003774,30,female,normal,../input/data/train/images/003774_female_Asian_30/normal.jpg,16
11281,003774,30,female,mask5,../input/data/train/images/003774_female_Asian_30/mask5.jpg,4
11282,003774,30,female,mask1,../input/data/train/images/003774_female_Asian_30/mask1.jpg,4
11283,003774,30,female,mask4,../input/data/train/images/003774_female_Asian_30/mask4.jpg,4
11284,003775,29,female,mask3,../input/data/train/images/003775_female_Asian_29/mask3.jpg,3
11285,003775,29,female,incorrect_mask,../input/data/train/images/003775_female_Asian_29/incorrect_mask.jpg,9
11286,003775,29,female,mask2,../input/data/train/images/003775_female_Asian_29/mask2.jpg,3
11287,003775,29,female,normal,../input/data/train/images/003775_female_Asian_29/normal.jpg,15
11288,003775,29,female,mask5,../input/data/train/images/003775_female_Asian_29/mask5.jpg,3
11289,003775,29,female,mask1,../input/data/train/images/003775_female_Asian_29/mask1.jpg,3
11290,003775,29,female,mask4,../input/data/train/images/003775_female_Asian_29/mask4.jpg,3
11291,003777,58,male,mask3,../input/data/train/images/003777_male_Asian_58/mask3.jpg,1
11292,003777,58,male,incorrect_mask,../input/data/train/images/003777_male_Asian_58/incorrect_mask.jpg,7
11293,003777,58,male,mask2,../input/data/train/images/003777_male_Asian_58/mask2.jpg,1
11294,003777,58,male,normal,../input/data/train/images/003777_male_Asian_58/normal.jpg,13
11295,003777,58,male,mask5,../input/data/train/images/003777_male_Asian_58/mask5.jpg,1
11296,003777,58,male,mask1,../input/data/train/images/003777_male_Asian_58/mask1.jpg,1
11297,003777,58,male,mask4,../input/data/train/images/003777_male_Asian_58/mask4.jpg,1
11298,003778,57,female,mask3,../input/data/train/images/003778_female_Asian_57/mask3.jpg,4
11299,003778,57,female,incorrect_mask,../input/data/train/images/003778_female_Asian_57/incorrect_mask.jpg,10
11300,003778,57,female,mask2,../input/data/train/images/003778_female_Asian_57/mask2.jpg,4
11301,003778,57,female,normal,../input/data/train/images/003778_female_Asian_57/normal.jpg,16
11302,003778,57,female,mask5,../input/data/train/images/003778_female_Asian_57/mask5.jpg,4
11303,003778,57,female,mask1,../input/data/train/images/003778_female_Asian_57/mask1.jpg,4
11304,003778,57,female,mask4,../input/data/train/images/003778_female_Asian_57/mask4.jpg,4
11305,003780,48,female,mask3,../input/data/train/images/003780_female_Asian_48/mask3.jpg,4
11306,003780,48,female,incorrect_mask,../input/data/train/images/003780_female_Asian_48/incorrect_mask.jpg,10
11307,003780,48,female,mask2,../input/data/train/images/003780_female_Asian_48/mask2.jpg,4
11308,003780,48,female,normal,../input/data/train/images/003780_female_Asian_48/normal.jpg,16
11309,003780,48,female,mask5,../input/data/train/images/003780_female_Asian_48/mask5.jpg,4
11310,003780,48,female,mask1,../input/data/train/images/003780_female_Asian_48/mask1.jpg,4
11311,003780,48,female,mask4,../input/data/train/images/003780_female_Asian_48/mask4.jpg,4
11312,003781,56,female,mask3,../input/data/train/images/003781_female_Asian_56/mask3.jpg,4
11313,003781,56,female,incorrect_mask,../input/data/train/images/003781_female_Asian_56/incorrect_mask.jpg,10
11314,003781,56,female,mask2,../input/data/train/images/003781_female_Asian_56/mask2.jpg,4
11315,003781,56,female,normal,../input/data/train/images/003781_female_Asian_56/normal.jpg,16
11316,003781,56,female,mask5,../input/data/train/images/003781_female_Asian_56/mask5.jpg,4
11317,003781,56,female,mask1,../input/data/train/images/003781_female_Asian_56/mask1.jpg,4
11318,003781,56,female,mask4,../input/data/train/images/003781_female_Asian_56/mask4.jpg,4
11319,003783,40,female,mask3,../input/data/train/images/003783_female_Asian_40/mask3.jpg,4
11320,003783,40,female,incorrect_mask,../input/data/train/images/003783_female_Asian_40/incorrect_mask.jpg,10
11321,003783,40,female,mask2,../input/data/train/images/003783_female_Asian_40/mask2.jpg,4
11322,003783,40,female,normal,../input/data/train/images/003783_female_Asian_40/normal.jpg,16
11323,003783,40,female,mask5,../input/data/train/images/003783_female_Asian_40/mask5.jpg,4
11324,003783,40,female,mask1,../input/data/train/images/003783_female_Asian_40/mask1.jpg,4
11325,003783,40,female,mask4,../input/data/train/images/003783_female_Asian_40/mask4.jpg,4
11326,003784,47,female,mask3,../input/data/train/images/003784_female_Asian_47/mask3.jpg,4
11327,003784,47,female,incorrect_mask,../input/data/train/images/003784_female_Asian_47/incorrect_mask.jpg,10
11328,003784,47,female,mask2,../input/data/train/images/003784_female_Asian_47/mask2.jpg,4
11329,003784,47,female,normal,../input/data/train/images/003784_female_Asian_47/normal.jpg,16
11330,003784,47,female,mask5,../input/data/train/images/003784_female_Asian_47/mask5.jpg,4
11331,003784,47,female,mask1,../input/data/train/images/003784_female_Asian_47/mask1.jpg,4
11332,003784,47,female,mask4,../input/data/train/images/003784_female_Asian_47/mask4.jpg,4
11333,003785,50,female,mask3,../input/data/train/images/003785_female_Asian_50/mask3.jpg,4
11334,003785,50,female,incorrect_mask,../input/data/train/images/003785_female_Asian_50/incorrect_mask.jpg,10
11335,003785,50,female,mask2,../input/data/train/images/003785_female_Asian_50/mask2.jpg,4
11336,003785,50,female,normal,../input/data/train/images/003785_female_Asian_50/normal.jpg,16
11337,003785,50,female,mask5,../input/data/train/images/003785_female_Asian_50/mask5.jpg,4
11338,003785,50,female,mask1,../input/data/train/images/003785_female_Asian_50/mask1.jpg,4
11339,003785,50,female,mask4,../input/data/train/images/003785_female_Asian_50/mask4.jpg,4
11340,003786,45,female,mask3,../input/data/train/images/003786_female_Asian_45/mask3.jpg,4
11341,003786,45,female,incorrect_mask,../input/data/train/images/003786_female_Asian_45/incorrect_mask.jpg,10
11342,003786,45,female,mask2,../input/data/train/images/003786_female_Asian_45/mask2.jpg,4
11343,003786,45,female,normal,../input/data/train/images/003786_female_Asian_45/normal.jpg,16
11344,003786,45,female,mask5,../input/data/train/images/003786_female_Asian_45/mask5.jpg,4
11345,003786,45,female,mask1,../input/data/train/images/003786_female_Asian_45/mask1.jpg,4
11346,003786,45,female,mask4,../input/data/train/images/003786_female_Asian_45/mask4.jpg,4
11347,003787,50,female,mask3,../input/data/train/images/003787_female_Asian_50/mask3.jpg,4
11348,003787,50,female,incorrect_mask,../input/data/train/images/003787_female_Asian_50/incorrect_mask.jpg,10
11349,003787,50,female,mask2,../input/data/train/images/003787_female_Asian_50/mask2.jpg,4
11350,003787,50,female,normal,../input/data/train/images/003787_female_Asian_50/normal.jpg,16
11351,003787,50,female,mask5,../input/data/train/images/003787_female_Asian_50/mask5.jpg,4
11352,003787,50,female,mask1,../input/data/train/images/003787_female_Asian_50/mask1.jpg,4
11353,003787,50,female,mask4,../input/data/train/images/003787_female_Asian_50/mask4.jpg,4
11354,003789,41,male,mask3,../input/data/train/images/003789_male_Asian_41/mask3.jpg,1
11355,003789,41,male,incorrect_mask,../input/data/train/images/003789_male_Asian_41/incorrect_mask.jpg,7
11356,003789,41,male,mask2,../input/data/train/images/003789_male_Asian_41/mask2.jpg,1
11357,003789,41,male,normal,../input/data/train/images/003789_male_Asian_41/normal.jpg,13
11358,003789,41,male,mask5,../input/data/train/images/003789_male_Asian_41/mask5.jpg,1
11359,003789,41,male,mask1,../input/data/train/images/003789_male_Asian_41/mask1.jpg,1
11360,003789,41,male,mask4,../input/data/train/images/003789_male_Asian_41/mask4.jpg,1
11361,003790,46,male,mask3,../input/data/train/images/003790_male_Asian_46/mask3.jpg,1
11362,003790,46,male,incorrect_mask,../input/data/train/images/003790_male_Asian_46/incorrect_mask.jpg,7
11363,003790,46,male,mask2,../input/data/train/images/003790_male_Asian_46/mask2.jpg,1
11364,003790,46,male,normal,../input/data/train/images/003790_male_Asian_46/normal.jpg,13
11365,003790,46,male,mask5,../input/data/train/images/003790_male_Asian_46/mask5.jpg,1
11366,003790,46,male,mask1,../input/data/train/images/003790_male_Asian_46/mask1.jpg,1
11367,003790,46,male,mask4,../input/data/train/images/003790_male_Asian_46/mask4.jpg,1
11368,003791,50,female,mask3,../input/data/train/images/003791_female_Asian_50/mask3.jpg,4
11369,003791,50,female,incorrect_mask,../input/data/train/images/003791_female_Asian_50/incorrect_mask.jpg,10
11370,003791,50,female,mask2,../input/data/train/images/003791_female_Asian_50/mask2.jpg,4
11371,003791,50,female,normal,../input/data/train/images/003791_female_Asian_50/normal.jpg,16
11372,003791,50,female,mask5,../input/data/train/images/003791_female_Asian_50/mask5.jpg,4
11373,003791,50,female,mask1,../input/data/train/images/003791_female_Asian_50/mask1.jpg,4
11374,003791,50,female,mask4,../input/data/train/images/003791_female_Asian_50/mask4.jpg,4
11375,003792,30,male,mask3,../input/data/train/images/003792_male_Asian_30/mask3.jpg,1
11376,003792,30,male,incorrect_mask,../input/data/train/images/003792_male_Asian_30/incorrect_mask.jpg,7
11377,003792,30,male,mask2,../input/data/train/images/003792_male_Asian_30/mask2.jpg,1
11378,003792,30,male,normal,../input/data/train/images/003792_male_Asian_30/normal.jpg,13
11379,003792,30,male,mask5,../input/data/train/images/003792_male_Asian_30/mask5.jpg,1
11380,003792,30,male,mask1,../input/data/train/images/003792_male_Asian_30/mask1.jpg,1
11381,003792,30,male,mask4,../input/data/train/images/003792_male_Asian_30/mask4.jpg,1
11382,003793,44,female,mask3,../input/data/train/images/003793_female_Asian_44/mask3.jpg,4
11383,003793,44,female,incorrect_mask,../input/data/train/images/003793_female_Asian_44/incorrect_mask.jpg,10
11384,003793,44,female,mask2,../input/data/train/images/003793_female_Asian_44/mask2.jpg,4
11385,003793,44,female,normal,../input/data/train/images/003793_female_Asian_44/normal.jpg,16
11386,003793,44,female,mask5,../input/data/train/images/003793_female_Asian_44/mask5.jpg,4
11387,003793,44,female,mask1,../input/data/train/images/003793_female_Asian_44/mask1.jpg,4
11388,003793,44,female,mask4,../input/data/train/images/003793_female_Asian_44/mask4.jpg,4
11389,003794,44,female,mask3,../input/data/train/images/003794_female_Asian_44/mask3.jpg,4
11390,003794,44,female,incorrect_mask,../input/data/train/images/003794_female_Asian_44/incorrect_mask.jpg,10
11391,003794,44,female,mask2,../input/data/train/images/003794_female_Asian_44/mask2.jpg,4
11392,003794,44,female,normal,../input/data/train/images/003794_female_Asian_44/normal.jpg,16
11393,003794,44,female,mask5,../input/data/train/images/003794_female_Asian_44/mask5.jpg,4
11394,003794,44,female,mask1,../input/data/train/images/003794_female_Asian_44/mask1.jpg,4
11395,003794,44,female,mask4,../input/data/train/images/003794_female_Asian_44/mask4.jpg,4
11396,003795,58,male,mask3,../input/data/train/images/003795_male_Asian_58/mask3.jpg,1
11397,003795,58,male,incorrect_mask,../input/data/train/images/003795_male_Asian_58/incorrect_mask.jpg,7
11398,003795,58,male,mask2,../input/data/train/images/003795_male_Asian_58/mask2.jpg,1
11399,003795,58,male,normal,../input/data/train/images/003795_male_Asian_58/normal.jpg,13
11400,003795,58,male,mask5,../input/data/train/images/003795_male_Asian_58/mask5.jpg,1
11401,003795,58,male,mask1,../input/data/train/images/003795_male_Asian_58/mask1.jpg,1
11402,003795,58,male,mask4,../input/data/train/images/003795_male_Asian_58/mask4.jpg,1
11403,003796,26,female,mask3,../input/data/train/images/003796_female_Asian_26/mask3.jpg,3
11404,003796,26,female,incorrect_mask,../input/data/train/images/003796_female_Asian_26/incorrect_mask.jpg,9
11405,003796,26,female,mask2,../input/data/train/images/003796_female_Asian_26/mask2.jpg,3
11406,003796,26,female,normal,../input/data/train/images/003796_female_Asian_26/normal.jpg,15
11407,003796,26,female,mask5,../input/data/train/images/003796_female_Asian_26/mask5.jpg,3
11408,003796,26,female,mask1,../input/data/train/images/003796_female_Asian_26/mask1.jpg,3
11409,003796,26,female,mask4,../input/data/train/images/003796_female_Asian_26/mask4.jpg,3
11410,003798,50,female,mask3,../input/data/train/images/003798_female_Asian_50/mask3.jpg,4
11411,003798,50,female,incorrect_mask,../input/data/train/images/003798_female_Asian_50/incorrect_mask.jpg,10
11412,003798,50,female,mask2,../input/data/train/images/003798_female_Asian_50/mask2.jpg,4
11413,003798,50,female,normal,../input/data/train/images/003798_female_Asian_50/normal.jpg,16
11414,003798,50,female,mask5,../input/data/train/images/003798_female_Asian_50/mask5.jpg,4
11415,003798,50,female,mask1,../input/data/train/images/003798_female_Asian_50/mask1.jpg,4
11416,003798,50,female,mask4,../input/data/train/images/003798_female_Asian_50/mask4.jpg,4
11417,003799,54,female,mask3,../input/data/train/images/003799_female_Asian_54/mask3.jpg,4
11418,003799,54,female,incorrect_mask,../input/data/train/images/003799_female_Asian_54/incorrect_mask.jpg,10
11419,003799,54,female,mask2,../input/data/train/images/003799_female_Asian_54/mask2.jpg,4
11420,003799,54,female,normal,../input/data/train/images/003799_female_Asian_54/normal.jpg,16
11421,003799,54,female,mask5,../input/data/train/images/003799_female_Asian_54/mask5.jpg,4
11422,003799,54,female,mask1,../input/data/train/images/003799_female_Asian_54/mask1.jpg,4
11423,003799,54,female,mask4,../input/data/train/images/003799_female_Asian_54/mask4.jpg,4
11424,003801,49,female,mask3,../input/data/train/images/003801_female_Asian_49/mask3.jpg,4
11425,003801,49,female,incorrect_mask,../input/data/train/images/003801_female_Asian_49/incorrect_mask.jpg,10
11426,003801,49,female,mask2,../input/data/train/images/003801_female_Asian_49/mask2.jpg,4
11427,003801,49,female,normal,../input/data/train/images/003801_female_Asian_49/normal.jpg,16
11428,003801,49,female,mask5,../input/data/train/images/003801_female_Asian_49/mask5.jpg,4
11429,003801,49,female,mask1,../input/data/train/images/003801_female_Asian_49/mask1.jpg,4
11430,003801,49,female,mask4,../input/data/train/images/003801_female_Asian_49/mask4.jpg,4
11431,003802,53,female,mask3,../input/data/train/images/003802_female_Asian_53/mask3.jpg,4
11432,003802,53,female,incorrect_mask,../input/data/train/images/003802_female_Asian_53/incorrect_mask.jpg,10
11433,003802,53,female,mask2,../input/data/train/images/003802_female_Asian_53/mask2.jpg,4
11434,003802,53,female,normal,../input/data/train/images/003802_female_Asian_53/normal.jpg,16
11435,003802,53,female,mask5,../input/data/train/images/003802_female_Asian_53/mask5.jpg,4
11436,003802,53,female,mask1,../input/data/train/images/003802_female_Asian_53/mask1.jpg,4
11437,003802,53,female,mask4,../input/data/train/images/003802_female_Asian_53/mask4.jpg,4
11438,003803,46,female,mask3,../input/data/train/images/003803_female_Asian_46/mask3.jpg,4
11439,003803,46,female,incorrect_mask,../input/data/train/images/003803_female_Asian_46/incorrect_mask.jpg,10
11440,003803,46,female,mask2,../input/data/train/images/003803_female_Asian_46/mask2.jpg,4
11441,003803,46,female,normal,../input/data/train/images/003803_female_Asian_46/normal.jpg,16
11442,003803,46,female,mask5,../input/data/train/images/003803_female_Asian_46/mask5.jpg,4
11443,003803,46,female,mask1,../input/data/train/images/003803_female_Asian_46/mask1.jpg,4
11444,003803,46,female,mask4,../input/data/train/images/003803_female_Asian_46/mask4.jpg,4
11445,003804,50,female,mask3,../input/data/train/images/003804_female_Asian_50/mask3.jpg,4
11446,003804,50,female,incorrect_mask,../input/data/train/images/003804_female_Asian_50/incorrect_mask.jpg,10
11447,003804,50,female,mask2,../input/data/train/images/003804_female_Asian_50/mask2.jpg,4
11448,003804,50,female,normal,../input/data/train/images/003804_female_Asian_50/normal.jpg,16
11449,003804,50,female,mask5,../input/data/train/images/003804_female_Asian_50/mask5.jpg,4
11450,003804,50,female,mask1,../input/data/train/images/003804_female_Asian_50/mask1.jpg,4
11451,003804,50,female,mask4,../input/data/train/images/003804_female_Asian_50/mask4.jpg,4
11452,003805,56,male,mask3,../input/data/train/images/003805_male_Asian_56/mask3.jpg,1
11453,003805,56,male,incorrect_mask,../input/data/train/images/003805_male_Asian_56/incorrect_mask.jpg,7
11454,003805,56,male,mask2,../input/data/train/images/003805_male_Asian_56/mask2.jpg,1
11455,003805,56,male,normal,../input/data/train/images/003805_male_Asian_56/normal.jpg,13
11456,003805,56,male,mask5,../input/data/train/images/003805_male_Asian_56/mask5.jpg,1
11457,003805,56,male,mask1,../input/data/train/images/003805_male_Asian_56/mask1.jpg,1
11458,003805,56,male,mask4,../input/data/train/images/003805_male_Asian_56/mask4.jpg,1
11459,003806,48,male,mask3,../input/data/train/images/003806_male_Asian_48/mask3.jpg,1
11460,003806,48,male,incorrect_mask,../input/data/train/images/003806_male_Asian_48/incorrect_mask.jpg,7
11461,003806,48,male,mask2,../input/data/train/images/003806_male_Asian_48/mask2.jpg,1
11462,003806,48,male,normal,../input/data/train/images/003806_male_Asian_48/normal.jpg,13
11463,003806,48,male,mask5,../input/data/train/images/003806_male_Asian_48/mask5.jpg,1
11464,003806,48,male,mask1,../input/data/train/images/003806_male_Asian_48/mask1.jpg,1
11465,003806,48,male,mask4,../input/data/train/images/003806_male_Asian_48/mask4.jpg,1
11466,003807,52,male,mask3,../input/data/train/images/003807_male_Asian_52/mask3.jpg,1
11467,003807,52,male,incorrect_mask,../input/data/train/images/003807_male_Asian_52/incorrect_mask.jpg,7
11468,003807,52,male,mask2,../input/data/train/images/003807_male_Asian_52/mask2.jpg,1
11469,003807,52,male,normal,../input/data/train/images/003807_male_Asian_52/normal.jpg,13
11470,003807,52,male,mask5,../input/data/train/images/003807_male_Asian_52/mask5.jpg,1
11471,003807,52,male,mask1,../input/data/train/images/003807_male_Asian_52/mask1.jpg,1
11472,003807,52,male,mask4,../input/data/train/images/003807_male_Asian_52/mask4.jpg,1
11473,003808,50,male,mask3,../input/data/train/images/003808_male_Asian_50/mask3.jpg,1
11474,003808,50,male,incorrect_mask,../input/data/train/images/003808_male_Asian_50/incorrect_mask.jpg,7
11475,003808,50,male,mask2,../input/data/train/images/003808_male_Asian_50/mask2.jpg,1
11476,003808,50,male,normal,../input/data/train/images/003808_male_Asian_50/normal.jpg,13
11477,003808,50,male,mask5,../input/data/train/images/003808_male_Asian_50/mask5.jpg,1
11478,003808,50,male,mask1,../input/data/train/images/003808_male_Asian_50/mask1.jpg,1
11479,003808,50,male,mask4,../input/data/train/images/003808_male_Asian_50/mask4.jpg,1
11480,003810,49,female,mask3,../input/data/train/images/003810_female_Asian_49/mask3.jpg,4
11481,003810,49,female,incorrect_mask,../input/data/train/images/003810_female_Asian_49/incorrect_mask.jpg,10
11482,003810,49,female,mask2,../input/data/train/images/003810_female_Asian_49/mask2.jpg,4
11483,003810,49,female,normal,../input/data/train/images/003810_female_Asian_49/normal.jpg,16
11484,003810,49,female,mask5,../input/data/train/images/003810_female_Asian_49/mask5.jpg,4
11485,003810,49,female,mask1,../input/data/train/images/003810_female_Asian_49/mask1.jpg,4
11486,003810,49,female,mask4,../input/data/train/images/003810_female_Asian_49/mask4.jpg,4
11487,003811,60,male,mask3,../input/data/train/images/003811_male_Asian_60/mask3.jpg,2
11488,003811,60,male,incorrect_mask,../input/data/train/images/003811_male_Asian_60/incorrect_mask.jpg,8
11489,003811,60,male,mask2,../input/data/train/images/003811_male_Asian_60/mask2.jpg,2
11490,003811,60,male,normal,../input/data/train/images/003811_male_Asian_60/normal.jpg,14
11491,003811,60,male,mask5,../input/data/train/images/003811_male_Asian_60/mask5.jpg,2
11492,003811,60,male,mask1,../input/data/train/images/003811_male_Asian_60/mask1.jpg,2
11493,003811,60,male,mask4,../input/data/train/images/003811_male_Asian_60/mask4.jpg,2
11494,003812,52,male,mask3,../input/data/train/images/003812_male_Asian_52/mask3.jpg,1
11495,003812,52,male,incorrect_mask,../input/data/train/images/003812_male_Asian_52/incorrect_mask.jpg,7
11496,003812,52,male,mask2,../input/data/train/images/003812_male_Asian_52/mask2.jpg,1
11497,003812,52,male,normal,../input/data/train/images/003812_male_Asian_52/normal.jpg,13
11498,003812,52,male,mask5,../input/data/train/images/003812_male_Asian_52/mask5.jpg,1
11499,003812,52,male,mask1,../input/data/train/images/003812_male_Asian_52/mask1.jpg,1
11500,003812,52,male,mask4,../input/data/train/images/003812_male_Asian_52/mask4.jpg,1
11501,003813,51,male,mask3,../input/data/train/images/003813_male_Asian_51/mask3.jpg,1
11502,003813,51,male,incorrect_mask,../input/data/train/images/003813_male_Asian_51/incorrect_mask.jpg,7
11503,003813,51,male,mask2,../input/data/train/images/003813_male_Asian_51/mask2.jpg,1
11504,003813,51,male,normal,../input/data/train/images/003813_male_Asian_51/normal.jpg,13
11505,003813,51,male,mask5,../input/data/train/images/003813_male_Asian_51/mask5.jpg,1
11506,003813,51,male,mask1,../input/data/train/images/003813_male_Asian_51/mask1.jpg,1
11507,003813,51,male,mask4,../input/data/train/images/003813_male_Asian_51/mask4.jpg,1
11508,003814,27,male,mask3,../input/data/train/images/003814_male_Asian_27/mask3.jpg,0
11509,003814,27,male,incorrect_mask,../input/data/train/images/003814_male_Asian_27/incorrect_mask.jpg,6
11510,003814,27,male,mask2,../input/data/train/images/003814_male_Asian_27/mask2.jpg,0
11511,003814,27,male,normal,../input/data/train/images/003814_male_Asian_27/normal.jpg,12
11512,003814,27,male,mask5,../input/data/train/images/003814_male_Asian_27/mask5.jpg,0
11513,003814,27,male,mask1,../input/data/train/images/003814_male_Asian_27/mask1.jpg,0
11514,003814,27,male,mask4,../input/data/train/images/003814_male_Asian_27/mask4.jpg,0
11515,003816,57,male,mask3,../input/data/train/images/003816_male_Asian_57/mask3.jpg,1
11516,003816,57,male,incorrect_mask,../input/data/train/images/003816_male_Asian_57/incorrect_mask.jpg,7
11517,003816,57,male,mask2,../input/data/train/images/003816_male_Asian_57/mask2.jpg,1
11518,003816,57,male,normal,../input/data/train/images/003816_male_Asian_57/normal.jpg,13
11519,003816,57,male,mask5,../input/data/train/images/003816_male_Asian_57/mask5.jpg,1
11520,003816,57,male,mask1,../input/data/train/images/003816_male_Asian_57/mask1.jpg,1
11521,003816,57,male,mask4,../input/data/train/images/003816_male_Asian_57/mask4.jpg,1
11522,003817,54,male,mask3,../input/data/train/images/003817_male_Asian_54/mask3.jpg,1
11523,003817,54,male,incorrect_mask,../input/data/train/images/003817_male_Asian_54/incorrect_mask.jpg,7
11524,003817,54,male,mask2,../input/data/train/images/003817_male_Asian_54/mask2.jpg,1
11525,003817,54,male,normal,../input/data/train/images/003817_male_Asian_54/normal.jpg,13
11526,003817,54,male,mask5,../input/data/train/images/003817_male_Asian_54/mask5.jpg,1
11527,003817,54,male,mask1,../input/data/train/images/003817_male_Asian_54/mask1.jpg,1
11528,003817,54,male,mask4,../input/data/train/images/003817_male_Asian_54/mask4.jpg,1
11529,003818,50,female,mask3,../input/data/train/images/003818_female_Asian_50/mask3.jpg,4
11530,003818,50,female,incorrect_mask,../input/data/train/images/003818_female_Asian_50/incorrect_mask.jpg,10
11531,003818,50,female,mask2,../input/data/train/images/003818_female_Asian_50/mask2.jpg,4
11532,003818,50,female,normal,../input/data/train/images/003818_female_Asian_50/normal.jpg,16
11533,003818,50,female,mask5,../input/data/train/images/003818_female_Asian_50/mask5.jpg,4
11534,003818,50,female,mask1,../input/data/train/images/003818_female_Asian_50/mask1.jpg,4
11535,003818,50,female,mask4,../input/data/train/images/003818_female_Asian_50/mask4.jpg,4
11536,003819,50,female,mask3,../input/data/train/images/003819_female_Asian_50/mask3.jpg,4
11537,003819,50,female,incorrect_mask,../input/data/train/images/003819_female_Asian_50/incorrect_mask.jpg,10
11538,003819,50,female,mask2,../input/data/train/images/003819_female_Asian_50/mask2.jpg,4
11539,003819,50,female,normal,../input/data/train/images/003819_female_Asian_50/normal.jpg,16
